x,y,vx,vy,Paddle.y
265.0,65.0,5,5,96.66666666666667
270.0,70.0,5,5,101.66666666666667
275.0,75.0,5,5,123.33333333333334
280.0,80.0,5,5,135.0
285.0,85.0,5,5,116.66666666666667
290.0,90.0,5,5,163.33333333333334
295.0,95.0,5,5,98.33333333333333
300.0,100.0,5,5,180.0
305.0,105.0,5,5,153.33333333333334
310.0,110.0,5,5,180.0
315.0,115.0,5,5,168.33333333333334
320.0,120.0,5,5,183.33333333333334
325.0,125.0,5,5,198.33333333333334
330.0,130.0,5,5,178.33333333333334
335.0,135.0,5,5,183.33333333333334
340.0,140.0,5,5,171.66666666666666
345.0,145.0,5,5,176.66666666666666
350.0,150.0,5,5,198.33333333333334
355.0,155.0,5,5,131.66666666666666
360.0,160.0,5,5,191.66666666666666
365.0,165.0,5,5,200.0
370.0,170.0,5,5,201.66666666666666
375.0,175.0,5,5,248.33333333333334
380.0,180.0,5,5,250.0
385.0,185.0,5,5,233.33333333333334
390.0,190.0,5,5,225.0
395.0,195.0,5,5,226.66666666666666
400.0,200.0,5,5,168.33333333333334
405.0,205.0,5,5,236.66666666666666
410.0,210.0,5,5,273.3333333333333
415.0,215.0,5,5,246.66666666666666
420.0,220.0,5,5,188.33333333333334
425.0,225.0,5,5,273.3333333333333
430.0,230.0,5,5,261.6666666666667
435.0,235.0,5,5,266.6666666666667
440.0,240.0,5,5,288.3333333333333
445.0,245.0,5,5,285.0
450.0,250.0,5,5,273.3333333333333
455.0,255.0,5,5,286.6666666666667
460.0,260.0,5,5,290.0
465.0,265.0,5,5,313.3333333333333
470.0,270.0,5,5,340.0
475.0,275.0,5,5,295.0
480.0,280.0,5,5,283.3333333333333
485.0,285.0,5,5,323.3333333333333
490.0,290.0,5,5,321.6666666666667
495.0,295.0,5,5,340.0
500.0,300.0,5,5,331.6666666666667
505.0,305.0,5,5,336.6666666666667
510.0,310.0,5,5,341.6666666666667
515.0,315.0,5,5,298.3333333333333
520.0,320.0,5,5,368.3333333333333
525.0,325.0,5,5,321.6666666666667
530.0,330.0,5,5,378.3333333333333
535.0,335.0,5,5,370.0
540.0,340.0,5,5,371.6666666666667
545.0,345.0,5,5,341.6666666666667
550.0,350.0,5,5,378.3333333333333
555.0,355.0,5,5,380.0
560.0,360.0,5,5,381.6666666666667
565.0,365.0,5,5,320.0
570.0,370.0,5,5,385.0
575.0,375.0,5,5,323.3333333333333
580.0,380.0,5,5,388.3333333333333
585.0,385.0,5,5,390.0
590.0,390.0,5,5,356.6666666666667
595.0,395.0,5,5,378.3333333333333
600.0,400.0,5,5,395.0
605.0,405.0,5,5,403.3333333333333
610.0,410.0,5,5,401.6666666666667
615.0,415.0,5,5,400.0
620.0,420.0,5,5,401.6666666666667
625.0,425.0,5,5,363.3333333333333
630.0,430.0,5,5,411.6666666666667
635.0,435.0,5,5,343.3333333333333
640.0,440.0,5,5,421.6666666666667
645.0,445.0,5,5,420.0
650.0,450.0,5,5,421.6666666666667
655.0,455.0,5,5,363.3333333333333
660.0,460.0,5,5,435.0
665.0,465.0,5,5,426.6666666666667
670.0,470.0,5,5,438.3333333333333
675.0,475.0,5,5,425.0
680.0,480.0,5,5,430.0
685.0,485.0,5,5,433.3333333333333
690.0,490.0,5,5,435.0
695.0,495.0,5,5,436.6666666666667
700.0,500.0,5,5,421.6666666666667
705.0,505.0,5,5,443.3333333333333
710.0,510.0,5,5,415.0
715.0,515.0,5,5,446.6666666666667
720.0,520.0,5,5,448.3333333333333
725.0,525.0,5,5,430.0
730.0,530.0,5,5,441.6666666666667
735.0,535.0,5,5,453.3333333333333
740.0,540.0,5,5,455.0
745.0,545.0,5,5,453.3333333333333
750.0,550.0,5,5,418.3333333333333
755.0,555.0,-5,5,416.6666666666667
750.0,560.0,-5,5,450.0
745.0,565.0,-5,5,446.6666666666667
745.0,565.0,-5,-5,445.0
740.0,560.0,-5,-5,443.3333333333333
735.0,555.0,-5,-5,441.6666666666667
730.0,550.0,-5,-5,438.3333333333333
725.0,545.0,-5,-5,420.0
720.0,540.0,-5,-5,445.0
715.0,535.0,-5,-5,421.6666666666667
710.0,530.0,-5,-5,416.6666666666667
705.0,525.0,-5,-5,415.0
700.0,520.0,-5,-5,438.3333333333333
695.0,515.0,-5,-5,401.6666666666667
690.0,510.0,-5,-5,410.0
685.0,505.0,-5,-5,391.6666666666667
680.0,500.0,-5,-5,386.6666666666667
675.0,495.0,-5,-5,381.6666666666667
670.0,490.0,-5,-5,376.6666666666667
665.0,485.0,-5,-5,371.6666666666667
660.0,480.0,-5,-5,366.6666666666667
655.0,475.0,-5,-5,361.6666666666667
650.0,470.0,-5,-5,356.6666666666667
645.0,465.0,-5,-5,340.0
640.0,460.0,-5,-5,363.3333333333333
635.0,455.0,-5,-5,383.3333333333333
630.0,450.0,-5,-5,336.6666666666667
625.0,445.0,-5,-5,373.3333333333333
620.0,440.0,-5,-5,356.6666666666667
615.0,435.0,-5,-5,310.0
610.0,430.0,-5,-5,305.0
605.0,425.0,-5,-5,311.6666666666667
600.0,420.0,-5,-5,295.0
595.0,415.0,-5,-5,290.0
590.0,410.0,-5,-5,296.6666666666667
585.0,405.0,-5,-5,291.6666666666667
580.0,400.0,-5,-5,286.6666666666667
575.0,395.0,-5,-5,281.6666666666667
570.0,390.0,-5,-5,320.0
565.0,385.0,-5,-5,288.3333333333333
560.0,380.0,-5,-5,268.3333333333333
555.0,375.0,-5,-5,261.6666666666667
550.0,370.0,-5,-5,256.6666666666667
545.0,365.0,-5,-5,293.3333333333333
540.0,360.0,-5,-5,290.0
535.0,355.0,-5,-5,241.66666666666666
530.0,350.0,-5,-5,225.0
525.0,345.0,-5,-5,231.66666666666666
520.0,340.0,-5,-5,226.66666666666666
515.0,335.0,-5,-5,235.0
510.0,330.0,-5,-5,216.66666666666666
505.0,325.0,-5,-5,213.33333333333334
500.0,320.0,-5,-5,223.33333333333334
495.0,315.0,-5,-5,201.66666666666666
490.0,310.0,-5,-5,196.66666666666666
485.0,305.0,-5,-5,235.0
480.0,300.0,-5,-5,186.66666666666666
475.0,295.0,-5,-5,170.0
470.0,290.0,-5,-5,176.66666666666666
465.0,285.0,-5,-5,160.0
460.0,280.0,-5,-5,155.0
455.0,275.0,-5,-5,161.66666666666666
450.0,270.0,-5,-5,156.66666666666666
445.0,265.0,-5,-5,140.0
440.0,260.0,-5,-5,176.66666666666666
435.0,255.0,-5,-5,130.0
430.0,250.0,-5,-5,136.66666666666666
425.0,245.0,-5,-5,131.66666666666666
420.0,240.0,-5,-5,126.66666666666666
415.0,235.0,-5,-5,121.66666666666667
410.0,230.0,-5,-5,116.66666666666667
405.0,225.0,-5,-5,111.66666666666667
400.0,220.0,-5,-5,123.33333333333334
395.0,215.0,-5,-5,118.33333333333333
390.0,210.0,-5,-5,113.33333333333333
385.0,205.0,-5,-5,108.33333333333333
380.0,200.0,-5,-5,88.33333333333333
375.0,195.0,-5,-5,81.66666666666667
370.0,190.0,-5,-5,76.66666666666667
365.0,185.0,-5,-5,71.66666666666667
360.0,180.0,-5,-5,55.0
355.0,175.0,-5,-5,78.33333333333333
350.0,170.0,-5,-5,86.66666666666667
345.0,165.0,-5,-5,41.666666666666664
340.0,160.0,-5,-5,90.0
335.0,155.0,-5,-5,50.0
330.0,150.0,-5,-5,78.33333333333333
325.0,145.0,-5,-5,46.666666666666664
320.0,140.0,-5,-5,68.33333333333333
315.0,135.0,-5,-5,45.0
310.0,130.0,-5,-5,60.0
305.0,125.0,-5,-5,56.666666666666664
300.0,120.0,-5,-5,40.0
295.0,115.0,-5,-5,48.333333333333336
290.0,110.0,-5,-5,66.66666666666667
285.0,105.0,-5,-5,51.666666666666664
280.0,100.0,-5,-5,56.666666666666664
275.0,95.0,-5,-5,53.333333333333336
270.0,90.0,-5,-5,58.333333333333336
265.0,85.0,-5,-5,63.33333333333333
260.0,80.0,-5,-5,76.66666666666667
255.0,75.0,-5,-5,73.33333333333333
250.0,70.0,-5,-5,78.33333333333333
245.0,65.0,-5,-5,81.66666666666667
240.0,60.0,-5,-5,88.33333333333333
235.0,55.0,-5,-5,93.33333333333333
230.0,50.0,-5,-5,73.33333333333333
225.0,45.0,-5,-5,101.66666666666667
220.0,40.0,-5,-5,91.66666666666667
215.0,35.0,-5,-5,100.0
215.0,35.0,-5,5,105.0
210.0,40.0,-5,5,123.33333333333334
205.0,45.0,-5,5,111.66666666666667
200.0,50.0,-5,5,133.33333333333334
195.0,55.0,-5,5,121.66666666666667
190.0,60.0,-5,5,141.66666666666666
185.0,65.0,-5,5,130.0
180.0,70.0,-5,5,153.33333333333334
175.0,75.0,-5,5,170.0
170.0,80.0,-5,5,120.0
165.0,85.0,-5,5,168.33333333333334
160.0,90.0,-5,5,173.33333333333334
155.0,95.0,-5,5,190.0
150.0,100.0,-5,5,183.33333333333334
145.0,105.0,-5,5,200.0
140.0,110.0,-5,5,193.33333333333334
135.0,115.0,-5,5,181.66666666666666
130.0,120.0,-5,5,203.33333333333334
125.0,125.0,-5,5,191.66666666666666
120.0,130.0,-5,5,225.0
115.0,135.0,-5,5,201.66666666666666
110.0,140.0,-5,5,206.66666666666666
105.0,145.0,-5,5,228.33333333333334
100.0,150.0,-5,5,233.33333333333334
95.0,155.0,-5,5,238.33333333333334
90.0,160.0,-5,5,255.0
85.0,165.0,-5,5,260.0
80.0,170.0,-5,5,251.66666666666669
75.0,175.0,-5,5,258.3333333333333
70.0,180.0,-5,5,246.66666666666666
65.0,185.0,-5,5,280.0
60.0,190.0,-5,5,273.3333333333333
55.0,195.0,-5,5,278.3333333333333
50.0,200.0,-5,5,283.3333333333333
45.0,205.0,-5,5,300.0
40.0,210.0,-5,5,293.3333333333333
35.0,215.0,-5,5,310.0
35.0,215.0,5,5,315.0
40.0,220.0,5,5,308.3333333333333
45.0,225.0,5,5,313.3333333333333
50.0,230.0,5,5,330.0
55.0,235.0,5,5,323.3333333333333
60.0,240.0,5,5,340.0
65.0,245.0,5,5,345.0
70.0,250.0,5,5,336.6666666666667
75.0,255.0,5,5,355.0
80.0,260.0,5,5,360.0
85.0,265.0,5,5,351.6666666666667
90.0,270.0,5,5,370.0
95.0,275.0,5,5,375.0
100.0,280.0,5,5,368.3333333333333
105.0,285.0,5,5,385.0
110.0,290.0,5,5,378.3333333333333
115.0,295.0,5,5,383.3333333333333
120.0,300.0,5,5,388.3333333333333
125.0,305.0,5,5,405.0
130.0,310.0,5,5,410.0
135.0,315.0,5,5,390.0
140.0,320.0,5,5,408.3333333333333
145.0,325.0,5,5,413.3333333333333
150.0,330.0,5,5,416.6666666666667
155.0,335.0,5,5,423.3333333333333
160.0,340.0,5,5,440.0
165.0,345.0,5,5,433.3333333333333
170.0,350.0,5,5,438.3333333333333
175.0,355.0,5,5,455.0
180.0,360.0,5,5,445.0
185.0,365.0,5,5,446.6666666666667
190.0,370.0,5,5,460.0
195.0,375.0,5,5,450.0
200.0,380.0,5,5,451.6666666666667
205.0,385.0,5,5,453.3333333333333
210.0,390.0,5,5,465.0
215.0,395.0,5,5,453.3333333333333
220.0,400.0,5,5,451.6666666666667
225.0,405.0,5,5,450.0
230.0,410.0,5,5,450.0
235.0,415.0,5,5,445.0
240.0,420.0,5,5,445.0
245.0,425.0,5,5,443.3333333333333
250.0,430.0,5,5,441.6666666666667
255.0,435.0,5,5,450.0
260.0,440.0,5,5,420.0
265.0,445.0,5,5,428.3333333333333
270.0,450.0,5,5,421.6666666666667
275.0,455.0,5,5,405.0
280.0,460.0,5,5,400.0
285.0,465.0,5,5,406.6666666666667
290.0,470.0,5,5,401.6666666666667
295.0,475.0,5,5,410.0
300.0,480.0,5,5,391.6666666666667
305.0,485.0,5,5,386.6666666666667
310.0,490.0,5,5,370.0
315.0,495.0,5,5,376.6666666666667
320.0,500.0,5,5,360.0
325.0,505.0,5,5,366.6666666666667
330.0,510.0,5,5,361.6666666666667
335.0,515.0,5,5,370.0
340.0,520.0,5,5,340.0
345.0,525.0,5,5,348.3333333333333
350.0,530.0,5,5,330.0
355.0,535.0,5,5,338.3333333333333
360.0,540.0,5,5,331.6666666666667
365.0,545.0,5,5,326.6666666666667
370.0,550.0,5,5,335.0
375.0,555.0,5,5,316.6666666666667
380.0,560.0,5,5,300.0
385.0,565.0,5,5,295.0
385.0,565.0,5,-5,290.0
390.0,560.0,5,-5,310.0
395.0,555.0,5,-5,291.6666666666667
400.0,550.0,5,-5,275.0
405.0,545.0,5,-5,281.6666666666667
410.0,540.0,5,-5,265.0
415.0,535.0,5,-5,285.0
420.0,530.0,5,-5,266.6666666666667
425.0,525.0,5,-5,261.6666666666667
430.0,520.0,5,-5,256.6666666666667
435.0,515.0,5,-5,240.0
440.0,510.0,5,-5,260.0
445.0,505.0,5,-5,241.66666666666666
450.0,500.0,5,-5,250.0
455.0,495.0,5,-5,231.66666666666666
460.0,490.0,5,-5,226.66666666666666
465.0,485.0,5,-5,221.66666666666666
470.0,480.0,5,-5,216.66666666666666
475.0,475.0,5,-5,211.66666666666666
480.0,470.0,5,-5,206.66666666666666
485.0,465.0,5,-5,201.66666666666666
490.0,460.0,5,-5,210.0
495.0,455.0,5,-5,180.0
500.0,450.0,5,-5,175.0
505.0,445.0,5,-5,183.33333333333334
510.0,440.0,5,-5,190.0
515.0,435.0,5,-5,160.0
520.0,430.0,5,-5,168.33333333333334
525.0,425.0,5,-5,161.66666666666666
530.0,420.0,5,-5,156.66666666666666
535.0,415.0,5,-5,151.66666666666666
540.0,410.0,5,-5,148.33333333333334
545.0,405.0,5,-5,155.0
550.0,400.0,5,-5,125.0
555.0,395.0,5,-5,131.66666666666666
560.0,390.0,5,-5,140.0
565.0,385.0,5,-5,110.0
570.0,380.0,5,-5,116.66666666666667
575.0,375.0,5,-5,111.66666666666667
580.0,370.0,5,-5,95.0
585.0,365.0,5,-5,90.0
590.0,360.0,5,-5,98.33333333333333
595.0,355.0,5,-5,91.66666666666667
600.0,350.0,5,-5,75.0
605.0,345.0,5,-5,70.0
610.0,340.0,5,-5,68.33333333333333
615.0,335.0,5,-5,66.66666666666667
620.0,330.0,5,-5,76.66666666666667
625.0,325.0,5,-5,63.33333333333333
630.0,320.0,5,-5,73.33333333333333
635.0,315.0,5,-5,73.33333333333333
640.0,310.0,5,-5,78.33333333333333
645.0,305.0,5,-5,65.0
650.0,300.0,5,-5,88.33333333333333
655.0,295.0,5,-5,61.66666666666667
660.0,290.0,5,-5,98.33333333333333
665.0,285.0,5,-5,71.66666666666667
670.0,280.0,5,-5,108.33333333333333
675.0,275.0,5,-5,113.33333333333333
680.0,270.0,5,-5,118.33333333333333
685.0,265.0,5,-5,86.66666666666667
690.0,260.0,5,-5,128.33333333333334
695.0,255.0,5,-5,133.33333333333334
700.0,250.0,5,-5,138.33333333333334
705.0,245.0,5,-5,100.0
710.0,240.0,5,-5,148.33333333333334
715.0,235.0,5,-5,110.0
720.0,230.0,5,-5,115.0
725.0,225.0,5,-5,153.33333333333334
730.0,220.0,5,-5,118.33333333333333
735.0,215.0,5,-5,150.0
740.0,210.0,5,-5,148.33333333333334
745.0,205.0,5,-5,146.66666666666666
750.0,200.0,5,-5,145.0
755.0,195.0,-5,-5,135.0
750.0,190.0,-5,-5,128.33333333333334
745.0,185.0,-5,-5,130.0
740.0,180.0,-5,-5,138.33333333333334
735.0,175.0,-5,-5,136.66666666666666
730.0,170.0,-5,-5,135.0
725.0,165.0,-5,-5,140.0
720.0,160.0,-5,-5,118.33333333333333
715.0,155.0,-5,-5,140.0
710.0,150.0,-5,-5,141.66666666666666
705.0,145.0,-5,-5,126.66666666666666
700.0,140.0,-5,-5,145.0
695.0,135.0,-5,-5,150.0
690.0,130.0,-5,-5,121.66666666666667
685.0,125.0,-5,-5,120.0
680.0,120.0,-5,-5,155.0
675.0,115.0,-5,-5,116.66666666666667
670.0,110.0,-5,-5,115.0
665.0,105.0,-5,-5,113.33333333333333
660.0,100.0,-5,-5,158.33333333333334
655.0,95.0,-5,-5,110.0
650.0,90.0,-5,-5,108.33333333333333
645.0,85.0,-5,-5,106.66666666666667
640.0,80.0,-5,-5,105.0
635.0,75.0,-5,-5,90.0
630.0,70.0,-5,-5,103.33333333333333
625.0,65.0,-5,-5,175.0
620.0,60.0,-5,-5,108.33333333333333
615.0,55.0,-5,-5,113.33333333333333
610.0,50.0,-5,-5,190.0
605.0,45.0,-5,-5,123.33333333333334
600.0,40.0,-5,-5,128.33333333333334
595.0,35.0,-5,-5,133.33333333333334
595.0,35.0,-5,5,138.33333333333334
590.0,40.0,-5,5,215.0
585.0,45.0,-5,5,220.0
580.0,50.0,-5,5,153.33333333333334
575.0,55.0,-5,5,230.0
570.0,60.0,-5,5,235.0
565.0,65.0,-5,5,168.33333333333334
560.0,70.0,-5,5,173.33333333333334
555.0,75.0,-5,5,250.0
550.0,80.0,-5,5,255.0
545.0,85.0,-5,5,188.33333333333334
540.0,90.0,-5,5,193.33333333333334
535.0,95.0,-5,5,270.0
530.0,100.0,-5,5,275.0
525.0,105.0,-5,5,208.33333333333334
520.0,110.0,-5,5,285.0
515.0,115.0,-5,5,218.33333333333334
510.0,120.0,-5,5,223.33333333333334
505.0,125.0,-5,5,300.0
500.0,130.0,-5,5,305.0
495.0,135.0,-5,5,238.33333333333334
490.0,140.0,-5,5,243.33333333333334
485.0,145.0,-5,5,248.33333333333334
480.0,150.0,-5,5,325.0
475.0,155.0,-5,5,330.0
470.0,160.0,-5,5,331.6666666666667
465.0,165.0,-5,5,255.0
460.0,170.0,-5,5,273.3333333333333
455.0,175.0,-5,5,350.0
450.0,180.0,-5,5,283.3333333333333
445.0,185.0,-5,5,288.3333333333333
440.0,190.0,-5,5,293.3333333333333
435.0,195.0,-5,5,370.0
430.0,200.0,-5,5,375.0
425.0,205.0,-5,5,380.0
420.0,210.0,-5,5,385.0
415.0,215.0,-5,5,315.0
410.0,220.0,-5,5,388.3333333333333
405.0,225.0,-5,5,390.0
400.0,230.0,-5,5,320.0
395.0,235.0,-5,5,325.0
390.0,240.0,-5,5,323.3333333333333
385.0,245.0,-5,5,325.0
380.0,250.0,-5,5,398.3333333333333
375.0,255.0,-5,5,328.3333333333333
370.0,260.0,-5,5,343.3333333333333
365.0,265.0,-5,5,345.0
360.0,270.0,-5,5,333.3333333333333
355.0,275.0,-5,5,390.0
350.0,280.0,-5,5,336.6666666666667
345.0,285.0,-5,5,338.3333333333333
340.0,290.0,-5,5,340.0
335.0,295.0,-5,5,341.6666666666667
330.0,300.0,-5,5,343.3333333333333
325.0,305.0,-5,5,345.0
320.0,310.0,-5,5,346.6666666666667
315.0,315.0,-5,5,373.3333333333333
310.0,320.0,-5,5,350.0
305.0,325.0,-5,5,351.6666666666667
300.0,330.0,-5,5,366.6666666666667
295.0,335.0,-5,5,355.0
290.0,340.0,-5,5,356.6666666666667
285.0,345.0,-5,5,358.3333333333333
280.0,350.0,-5,5,365.0
275.0,355.0,-5,5,361.6666666666667
270.0,360.0,-5,5,363.3333333333333
265.0,365.0,-5,5,360.0
260.0,370.0,-5,5,366.6666666666667
255.0,375.0,-5,5,368.3333333333333
250.0,380.0,-5,5,355.0
245.0,385.0,-5,5,385.0
240.0,390.0,-5,5,373.3333333333333
235.0,395.0,-5,5,346.6666666666667
230.0,400.0,-5,5,376.6666666666667
225.0,405.0,-5,5,346.6666666666667
220.0,410.0,-5,5,345.0
215.0,415.0,-5,5,381.6666666666667
210.0,420.0,-5,5,338.3333333333333
205.0,425.0,-5,5,385.0
200.0,430.0,-5,5,386.6666666666667
195.0,435.0,-5,5,336.6666666666667
190.0,440.0,-5,5,390.0
185.0,445.0,-5,5,391.6666666666667
180.0,450.0,-5,5,393.3333333333333
175.0,455.0,-5,5,395.0
170.0,460.0,-5,5,325.0
165.0,465.0,-5,5,391.6666666666667
160.0,470.0,-5,5,386.6666666666667
155.0,475.0,-5,5,381.6666666666667
150.0,480.0,-5,5,305.0
145.0,485.0,-5,5,385.0
140.0,490.0,-5,5,366.6666666666667
135.0,495.0,-5,5,361.6666666666667
130.0,500.0,-5,5,370.0
125.0,505.0,-5,5,280.0
120.0,510.0,-5,5,346.6666666666667
115.0,515.0,-5,5,341.6666666666667
110.0,520.0,-5,5,336.6666666666667
105.0,525.0,-5,5,331.6666666666667
100.0,530.0,-5,5,326.6666666666667
95.0,535.0,-5,5,321.6666666666667
90.0,540.0,-5,5,248.33333333333334
85.0,545.0,-5,5,311.6666666666667
80.0,550.0,-5,5,235.0
75.0,555.0,-5,5,301.6666666666667
70.0,560.0,-5,5,225.0
65.0,565.0,-5,5,305.0
65.0,565.0,-5,-5,300.0
60.0,560.0,-5,-5,213.33333333333334
55.0,555.0,-5,-5,205.0
50.0,550.0,-5,-5,285.0
45.0,545.0,-5,-5,266.6666666666667
40.0,540.0,-5,-5,190.0
35.0,535.0,-5,-5,256.6666666666667
35.0,535.0,5,-5,251.66666666666669
40.0,530.0,5,-5,175.0
45.0,525.0,5,-5,241.66666666666666
50.0,520.0,5,-5,236.66666666666666
55.0,515.0,5,-5,231.66666666666666
60.0,510.0,5,-5,155.0
65.0,505.0,5,-5,221.66666666666666
70.0,500.0,5,-5,148.33333333333334
75.0,495.0,5,-5,211.66666666666666
80.0,490.0,5,-5,220.0
85.0,485.0,5,-5,201.66666666666666
90.0,480.0,5,-5,125.0
95.0,475.0,5,-5,191.66666666666666
100.0,470.0,5,-5,186.66666666666666
105.0,465.0,5,-5,183.33333333333334
110.0,460.0,5,-5,113.33333333333333
115.0,455.0,5,-5,180.0
120.0,450.0,5,-5,178.33333333333334
125.0,445.0,5,-5,108.33333333333333
130.0,440.0,5,-5,103.33333333333333
135.0,435.0,5,-5,105.0
140.0,430.0,5,-5,171.66666666666666
145.0,425.0,5,-5,170.0
150.0,420.0,5,-5,168.33333333333334
155.0,415.0,5,-5,103.33333333333333
160.0,410.0,5,-5,165.0
165.0,405.0,5,-5,110.0
170.0,400.0,5,-5,108.33333333333333
175.0,395.0,5,-5,160.0
180.0,390.0,5,-5,145.0
185.0,385.0,5,-5,113.33333333333333
190.0,380.0,5,-5,155.0
195.0,375.0,5,-5,116.66666666666667
200.0,370.0,5,-5,151.66666666666666
205.0,365.0,5,-5,150.0
210.0,360.0,5,-5,121.66666666666667
215.0,355.0,5,-5,146.66666666666666
220.0,350.0,5,-5,128.33333333333334
225.0,345.0,5,-5,130.0
230.0,340.0,5,-5,128.33333333333334
235.0,335.0,5,-5,140.0
240.0,330.0,5,-5,138.33333333333334
245.0,325.0,5,-5,136.66666666666666
250.0,320.0,5,-5,135.0
255.0,315.0,5,-5,136.66666666666666
260.0,310.0,5,-5,131.66666666666666
265.0,305.0,5,-5,130.0
270.0,300.0,5,-5,128.33333333333334
275.0,295.0,5,-5,143.33333333333334
280.0,290.0,5,-5,148.33333333333334
285.0,285.0,5,-5,150.0
290.0,280.0,5,-5,148.33333333333334
295.0,275.0,5,-5,120.0
300.0,270.0,5,-5,118.33333333333333
305.0,265.0,5,-5,153.33333333333334
310.0,260.0,5,-5,101.66666666666667
315.0,255.0,5,-5,113.33333333333333
320.0,250.0,5,-5,158.33333333333334
325.0,245.0,5,-5,160.0
330.0,240.0,5,-5,108.33333333333333
335.0,235.0,5,-5,106.66666666666667
340.0,230.0,5,-5,91.66666666666667
345.0,225.0,5,-5,103.33333333333333
350.0,220.0,5,-5,103.33333333333333
355.0,215.0,5,-5,175.0
360.0,210.0,5,-5,108.33333333333333
365.0,205.0,5,-5,113.33333333333333
370.0,200.0,5,-5,115.0
375.0,195.0,5,-5,116.66666666666667
380.0,190.0,5,-5,118.33333333333333
385.0,185.0,5,-5,120.0
390.0,180.0,5,-5,193.33333333333334
395.0,175.0,5,-5,130.0
400.0,170.0,5,-5,125.0
405.0,165.0,5,-5,195.0
410.0,160.0,5,-5,141.66666666666666
415.0,155.0,5,-5,195.0
420.0,150.0,5,-5,131.66666666666666
425.0,145.0,5,-5,133.33333333333334
430.0,140.0,5,-5,135.0
435.0,135.0,5,-5,136.66666666666666
440.0,130.0,5,-5,151.66666666666666
445.0,125.0,5,-5,140.0
450.0,120.0,5,-5,141.66666666666666
455.0,115.0,5,-5,181.66666666666666
460.0,110.0,5,-5,145.0
465.0,105.0,5,-5,146.66666666666666
470.0,100.0,5,-5,176.66666666666666
475.0,95.0,5,-5,163.33333333333334
480.0,90.0,5,-5,151.66666666666666
485.0,85.0,5,-5,171.66666666666666
490.0,80.0,5,-5,155.0
495.0,75.0,5,-5,165.0
500.0,70.0,5,-5,158.33333333333334
505.0,65.0,5,-5,160.0
510.0,60.0,5,-5,161.66666666666666
515.0,55.0,5,-5,161.66666666666666
520.0,50.0,5,-5,165.0
525.0,45.0,5,-5,166.66666666666666
530.0,40.0,5,-5,156.66666666666666
535.0,35.0,5,-5,170.0
535.0,35.0,5,5,153.33333333333334
540.0,40.0,5,5,148.33333333333334
545.0,45.0,5,5,146.66666666666666
550.0,50.0,5,5,183.33333333333334
555.0,55.0,5,5,168.33333333333334
560.0,60.0,5,5,166.66666666666666
565.0,65.0,5,5,165.0
570.0,70.0,5,5,160.0
575.0,75.0,5,5,155.0
580.0,80.0,5,5,150.0
585.0,85.0,5,5,123.33333333333334
590.0,90.0,5,5,108.33333333333333
595.0,95.0,5,5,106.66666666666667
600.0,100.0,5,5,130.0
605.0,105.0,5,5,125.0
610.0,110.0,5,5,101.66666666666667
615.0,115.0,5,5,100.0
620.0,120.0,5,5,110.0
625.0,125.0,5,5,106.66666666666667
630.0,130.0,5,5,146.66666666666666
635.0,135.0,5,5,103.33333333333333
640.0,140.0,5,5,103.33333333333333
645.0,145.0,5,5,105.0
650.0,150.0,5,5,98.33333333333333
655.0,155.0,5,5,121.66666666666667
660.0,160.0,5,5,95.0
665.0,165.0,5,5,125.0
670.0,170.0,5,5,116.66666666666667
675.0,175.0,5,5,100.0
680.0,180.0,5,5,126.66666666666666
685.0,185.0,5,5,131.66666666666666
690.0,190.0,5,5,115.0
695.0,195.0,5,5,141.66666666666666
700.0,200.0,5,5,146.66666666666666
705.0,205.0,5,5,171.66666666666666
710.0,210.0,5,5,135.0
715.0,215.0,5,5,140.0
720.0,220.0,5,5,166.66666666666666
725.0,225.0,5,5,171.66666666666666
730.0,230.0,5,5,155.0
735.0,235.0,5,5,191.66666666666666
740.0,240.0,5,5,165.0
745.0,245.0,5,5,170.0
750.0,250.0,5,5,175.0
755.0,255.0,-5,5,175.0
750.0,260.0,-5,5,185.0
745.0,265.0,-5,5,211.66666666666666
740.0,270.0,-5,5,236.66666666666666
735.0,275.0,-5,5,221.66666666666666
730.0,280.0,-5,5,205.0
725.0,285.0,-5,5,210.0
720.0,290.0,-5,5,215.0
715.0,295.0,-5,5,220.0
710.0,300.0,-5,5,246.66666666666666
705.0,305.0,-5,5,251.66666666666669
700.0,310.0,-5,5,256.6666666666667
695.0,315.0,-5,5,240.0
690.0,320.0,-5,5,245.0
685.0,325.0,-5,5,271.6666666666667
680.0,330.0,-5,5,276.6666666666667
675.0,335.0,-5,5,260.0
670.0,340.0,-5,5,265.0
665.0,345.0,-5,5,291.6666666666667
660.0,350.0,-5,5,306.6666666666667
655.0,355.0,-5,5,301.6666666666667
650.0,360.0,-5,5,306.6666666666667
645.0,365.0,-5,5,311.6666666666667
640.0,370.0,-5,5,316.6666666666667
635.0,375.0,-5,5,341.6666666666667
630.0,380.0,-5,5,305.0
625.0,385.0,-5,5,331.6666666666667
620.0,390.0,-5,5,336.6666666666667
615.0,395.0,-5,5,320.0
610.0,400.0,-5,5,325.0
605.0,405.0,-5,5,330.0
600.0,410.0,-5,5,356.6666666666667
595.0,415.0,-5,5,340.0
590.0,420.0,-5,5,376.6666666666667
585.0,425.0,-5,5,371.6666666666667
580.0,430.0,-5,5,355.0
575.0,435.0,-5,5,360.0
